revenue rose 5 % to 110.4 million from 105.4 million	revenue rose 5 %
french state-owned rhone-poulenc s.a. holds 51 % of merieux	french state-owned rhone-poulenc s.a. holds 51 %
terms of the agreement were n't given	terms were n't given
revenue rose 5 % to 986 million from 937 million	revenue rose 5 %
the leveraged buy-out group of ge capital now reports to mr. carpenter	the leveraged buy-out group now reports
it would have been too late to think about on friday	it would have been too late to think
a disastrous farce in malaysia screamed the manchester guardian	a disastrous farce screamed the manchester guardian
this information was gleaned from your own news stories on the region	this information was gleaned
but the deal fell apart last week for lack of financing	but the deal fell apart last week
illinois company investments had been trimming its ranks until last summer	illinois company investments had been trimming its ranks
profits improved across hess 's businesses	profits improved
the increase was spread fairly evenly among all three types of funds	the increase was spread fairly evenly
price co. jumped 2 1\/4 to 44 on 1.7 million shares	price co. jumped 2 1\/4
usx is funneling drilling pipe to steel-hungry soviet union	usx is funneling drilling pipe
that temblor measured 6.1 on the richter scale tuesday 's was	that temblor measured 6.1 tuesday 's was
nick cortese thinks that 's what happened to him	nick cortese thinks that 's what happened
mr. padovan is currently a director at barclays de zoete wedd ltd	mr. padovan is currently a director
per-share earnings advanced 14 % because of the buy-back	per-share earnings advanced 14 %
the state of new hampshire has favored that plan	the state has favored that plan
every year we 've been waiting for stepped-up expansion from the company	every year we 've been waiting
once again the indomitable peasant holds poland 's future in his hands	once again the indomitable peasant holds poland 's future
short selling is n't necessarily bad for the overall market	short selling is n't necessarily bad
part of drexel 's plea was to cut mr. milken loose	part was to cut mr. milken loose
misawa homes was up 20 at 2,960	misawa homes was up 20
in a centennial journal article oct. 5 the fares were reversed	oct. 5 the fares were reversed
sea containers which unveiled a proposed restructuring advanced 1 to 62	sea containers which unveiled a proposed restructuring advanced 1
our business is constantly looking at all these things he says	our business is constantly looking he says
in that case there will be plenty of blame to go around	there will be plenty to go around
but one far-afield effect is still with us	but one far-afield effect is still
stocks of california-based thrifts also were hard hit	stocks also were hard hit
and he has attached himself to the lincoln story tenaciously	and he has attached himself tenaciously
sun also reported a record backlog of orders	sun also reported a record backlog
about 20 other deaths were also attributed to the earthquake	about 20 other deaths were also attributed
this untried concept would expose these firms to potentially astronomical punitive damages	this untried concept would expose these firms
the former president and chief executive eric w. markrud resigned in june	the former president and chief executive eric w. markrud resigned
silicon valley heaved a sigh of relief yesterday	silicon valley heaved a sigh yesterday
the shuttle is slated to return monday to california	the shuttle is slated to return monday
on the hat side i was n't getting what i wanted	i was n't getting what i wanted
the competitive sniping can get pretty petty at times	the competitive sniping can get pretty petty
the december contract fell 3.85 cents a pound to 1.1960	the december contract fell 3.85 cents a pound
beatrice e. garcia in philadelphia contributed to this article	beatrice e. garcia contributed
total turnover in glaxo was a thin 975,000 shares	total turnover was a thin 975,000 shares
revenue rose 40 % to 13.32 billion francs from 9.53 billion	revenue rose 40 %
as a result of the sales he holds 6,727,042 shares	he holds 6,727,042 shares
he had been vice president in that office	he had been vice president
expect tricky stuff from pitchers says mr. weaver the manager	expect tricky stuff says mr. weaver the manager
revenue slipped 1.2 % to 2.21 billion from 2.23 billion	revenue slipped 1.2 %
revenue rose 8.3 % to 780 million from 720 million	revenue rose 8.3 %
currently average pay for machinists is 13.39 an hour boeing said	currently average pay is 13.39 an hour boeing said
the red granite mausoleum draws thousands of visitors daily	the red granite mausoleum draws thousands daily
sales dipped 3.6 % to 3.92 billion from 4.07 billion	sales dipped 3.6 %
in los angeles more small businesses ponder adopting a child-care policy	more small businesses ponder adopting a child-care policy
it is considered an early signal of fed credit policy changes	it is considered an early signal
most recently a lack of buyers has been added to the list	most recently a lack has been added
the company deliberately understaffs stretching employees ' schedules to the limit	the company deliberately understaffs stretching employees ' schedules
jaguar topped the most-active list for the u.s. over-the-counter market monday	jaguar topped the most-active list monday
they value mccaw 's bid at 112 to 118 a share	they value mccaw 's bid
the u.s. as the major drug consumer should lead this joint effort	the u.s. should lead this joint effort
ginnie mae 13 % securities were down about 1\/4 at 109 30\/32	ginnie mae 13 % securities were down about 1\/4
given a choice everybody will watch a home-produced show	everybody will watch a home-produced show
the new facility is expected to begin operations in early 1991	the new facility is expected to begin operations
the company could command a good price in the market	the company could command a good price
a similar provision is in the house version	a similar provision is
chevrolet already has cash incentives on the 1989 models of these vehicles	chevrolet already has cash incentives
crane dropped 1 1\/8 to 21 1\/8	crane dropped 1 1\/8
but it has n't increased much relative to other assets	but it has n't increased much relative
revenue rose to 225.5 million from 161.8 million	revenue rose
bloomingdale 's does an estimated 1.2 billion in annual sales	bloomingdale 's does an estimated 1.2 billion
the ft 30-share index closed 11.0 points lower at 1761.0	the ft 30-share index closed 11.0 points lower
some forms of private property would be sanctioned	some forms would be sanctioned
one was so fantastic in appearance it was dubbed hallucigenia	one was so fantastic it was dubbed hallucigenia
to many japanese pachinko is benign or enticingly unsavory	pachinko is benign or enticingly unsavory
he still has 1,143 shares according to sec files	he still has 1,143 shares
mr. schwarz says the competition broadens the base of opportunity for us	mr. schwarz says the competition broadens the base
in an efficient setup the same pc could perform all those tasks	the same pc could perform all those tasks
unease is widespread among exchange members	unease is widespread
otherwise actual profit is compared with the 300-day estimate	otherwise actual profit is compared
the country was renamed the republic of hungary	the country was renamed the republic
prepayments much like mutual-fund purchases are pooled for investment	prepayments are pooled
manufacturers hanover had a loss due to a big reserve addition	manufacturers hanover had a loss due
manufacturers have survived the turmoil in china largely unscathed	manufacturers have survived the turmoil largely unscathed
revenue gained 45 % to 210.2 million from 145.2 million	revenue gained 45 %
ual fell 56.875 to 222.875	ual fell 56.875
sales rose 12 % to 249.5 million from 222.8 million	sales rose 12 %
with krenz we just do n't know what to expect	we just do n't know what to expect
he is in warsaw to open a shop	he is to open a shop
shares of biotechnology companies in the area were also higher	shares were also higher
the highway system is screwed up by the earthquake mr. engelken said	the highway system is screwed up mr. engelken said
and there were senate hearings on the questions in july 1972	and there were senate hearings
gradually a coherent picture of cancer development emerged	gradually a coherent picture emerged
the advance felt more like a technical bounce he said	the advance felt he said
partly costs will be held down through strategic technology alliances management said	partly costs will be held down management said
he will retain the honorary title of non-executive chairman	he will retain the honorary title
to the professionals in the trade it did n't cause much surprise	it did n't cause much surprise
the company estimates its total debt at about 5.2 billion	the company estimates its total debt
it 's no longer enough to beat the guy down the street	it 's no longer enough to beat the guy
the savings was given incorrectly in friday 's edition	the savings was given incorrectly
i trusted in his lordship 's wisdom	i trusted
employers casualty had a loss of 3.6 million in the year-earlier quarter	employers casualty had a loss
revenue rose 6.9 % to 3.1 billion from 2.9 billion	revenue rose 6.9 %
the index uses a base of 100 in 1982	the index uses a base
but i think the soviet peoples are more introverted than the chinese	but i think the soviet peoples are more introverted
revenue rose 11 % to 8 billion from 7.2 billion	revenue rose 11 %
in offices triphosphorous bulbs simulate daylight	triphosphorous bulbs simulate daylight
it 's an inherited human disorder that 's been duplicated in mice	it 's an inherited human disorder that 's been duplicated
of the 4,346 issues that changed hands 1,435 rose and 629 fell	1,435 rose and 629 fell
his attorney could n't be reached for comment	his attorney could n't be reached
most of those freed had spent at least 25 years in prison	most had spent at least 25 years
in japan small suggestions are encouraged	small suggestions are encouraged
lloyd 's only recently reported its financial results for 1986	lloyd 's only recently reported its financial results
trading in futures and options some people believe can add to volatility	trading some people believe can add
next spring the two will battle in local elections	next spring the two will battle
sales were 4.66 billion up 1.3 % from 4.6 billion	sales were 4.66 billion up 1.3 %
on the same basis revenue rose to 2.7 billion from 2.2 billion	revenue rose
the earnings-per-share figures reflect a 25 % stock dividend in june 1989	the earnings-per-share figures reflect a 25 % stock dividend
the volatility was dizzying for traders	the volatility was dizzying
there was no reversal of that trend between 1987 and 1988	there was no reversal
it 's like kicking the tires of a car	it 's
he declines to go into specifics	he declines to go
i am determined to get an apartment in three years she says	i am determined to get an apartment she says
expenses unrelated to interest rose 5.4 % to 541 million	expenses unrelated rose 5.4 %
until last week mr. dinkins was considered a shoo-in	mr. dinkins was considered a shoo-in
lin broadcasting dropped 5 1\/2 or 5 % to 107 1\/2	lin broadcasting dropped 5 1\/2 or 5 %
they pay interest only for 115 months with principal payments beginning thereafter	they pay interest
a unified europe poses labor problems and prospects for u.s. firms	a unified europe poses labor problems and prospects
the results are almost identical to shapiro 's september 1988 numbers	the results are almost identical
it 's all i think about or talk about	it 's all i think or talk
investors apparently did n't like the news from rainbow technologies either	investors apparently did n't like the news either
the wholesale price index stood at 89.6 1985 equals 100	the wholesale price index stood 1985 equals 100
it recently introduced a line for the home market	it recently introduced a line
mr. trump never obtained financing for his bid	mr. trump never obtained financing
the climate was right for the new fasb	the climate was right
all the concerns are based in toronto	all the concerns are based
that 's just what happened in the october 1987 crash	that 's just what happened
the company is active in office and residential development in new york	the company is active
stateswest serves 10 cities in california arizona and nevada	stateswest serves 10 cities
it said 10 million would go to the university of toronto	it said 10 million would go
well mankind can rest easier for now	well mankind can rest easier
i think this is a market that required some level of security	i think this is a market that required some level
it 's also a fast fix for an ailing image	it 's also a fast fix
but the hurdle of financing still has to be resolved	but the hurdle still has to be resolved
the acquisition is subject to approval by kennametal 's board	the acquisition is subject
citicorp posted a 9 % drop in quarterly profit	citicorp posted a 9 % drop
last season lift-ticket sales fell for the first time in seven years	last season lift-ticket sales fell
a bus is the data highway within a computer	a bus is the data highway
mercedes sold 82,348 cars in 1988	mercedes sold 82,348 cars
health clubs gear up for a graying clientele	health clubs gear up
the real tragedies occurred elsewhere as we soon found out	the real tragedies occurred elsewhere as we soon found
the nikkei index fell 58.97 points to 35526.55	the nikkei index fell 58.97 points
the december contract ended at 999 a metric ton down 15	the december contract ended down 15
but this is not where the rewards of junk financing were found	but this is not where the rewards were found
the suit is still pending in illinois state court	the suit is still pending
sierra tucson cos. tucson ariz. started trading under stsn	sierra tucson cos. tucson ariz. started trading
following is a breakdown of major market activity	following is a breakdown
what that will mean for manufacturers is anybody 's guess	what that will mean is anybody 's guess
that would follow a 3.9 % advance in august	that would follow a 3.9 % advance
the following issues were recently filed with the securities and exchange commission	the following issues were recently filed
the stocks of computer-related companies located outside california improved too	the stocks improved too
officials at aristech based in pittsburgh declined comment	officials declined comment
here too mr. roberts is way off the mark	here too mr. roberts is
the stakes in the controversy are large	the stakes are large
first its position in the government is anomalous	first its position is anomalous
a lot of donors just get taken	a lot just get taken
panic frequently results in irrational behavior	panic frequently results
for mr. jones it was just the beginning	it was just the beginning
sixty thousand surfers atop a concrete wall waiting for the wipeout	sixty thousand surfers waiting
the spinoff should solve a problem for the parent	the spinoff should solve a problem
prudential-bache said the york issue was delayed because of market conditions	prudential-bache said the york issue was delayed
we usually operate in that conservative manner	we usually operate
the company said it expects consumers will adjust to higher-priced soft drinks	the company said it expects consumers will adjust
the 30-share index fell 33.3 points to 1739.3	the 30-share index fell 33.3 points
executives at sharon declined to comment on the proposal	executives declined to comment
blue-chip consumer stocks also provided a lift to the industrial average	blue-chip consumer stocks also provided a lift
the name of the game is to move goods	the name is to move goods
also maintaining current demand assumes no significant slowdown in world economies	also maintaining current demand assumes no significant slowdown
we were coming down straight into their canal	we were coming down
we 're very pleased with the new deal	we 're very pleased
coal earnings rose to 26 million from 21 million	coal earnings rose
mr. bates usually handles day-to-day ual trading on his own	mr. bates usually handles day-to-day ual trading
last friday 's market gyrations did not result in severe aftershocks	last friday 's market gyrations did not result
it looks like a holiday	it looks
at this point the truce between feminism and sensationalism gets mighty uneasy	the truce gets mighty uneasy
another analyst noted that cuba has been deferring shipments in recent years	another analyst noted that cuba has been deferring shipments
the interest-only securities will be sold separately by bt securities	the interest-only securities will be sold separately
it said net income will rise 25 % to 69 billion yen	it said net income will rise 25 %
in new york stock exchange composite trading dayton rose 1 to 61.125	dayton rose 1
cnbc will produce six one-hour programs beginning in april 1990	cnbc will produce six one-hour programs beginning
income from continuing operations was up 26 %	income was up 26 %
third-quarter earnings at both companies were below analysts ' forecasts	third-quarter earnings were
mr. cockburn is a columnist for the nation and la weekly	mr. cockburn is a columnist
but i 'm going to proceed in a more logical way	but i 'm going to proceed
share prices in frankfurt closed narrowly mixed after listless and directionless trading	share prices closed narrowly mixed
the appeals court disagreed on both counts	the appeals court disagreed
columbia savings officials were n't available for comment on the downgrade	columbia savings officials were n't available
the magazine success however was for years lackluster and unfocused	the magazine success however was lackluster and unfocused
mr. holt is a columnist for the literary review in london	mr. holt is a columnist
its attendance is off 23 % from six years ago	its attendance is off 23 %
then he jumped into the market	then he jumped
but as the outcry faded by the spring of 1988 they resumed	but as the outcry faded they resumed
clearly the existence of the former lures the latter	clearly the existence lures the latter
the 1989 act simply extends these guarantees to the private sector	the 1989 act simply extends these guarantees
but he thinks investors may be overreacting to the market 's problems	but he thinks investors may be overreacting
small-business interests have lobbied against the so-called section 89 tax rules	small-business interests have lobbied
for several months there was optimism all around	there was optimism all around
wall street traders on friday had complained about the trading suspensions	wall street traders had complained
bonuses would be paid based on playing time and performance	bonuses would be paid based
revenue projections were slashed to 6.03 billion from 6.20 billion	revenue projections were slashed
japanese culture vs. american culture is irrelevant	japanese culture is irrelevant
there 's lots of supply the new york trader said	there 's lots the new york trader said
this pattern was particularly evident among more highly educated couples	this pattern was particularly evident
careers count most for the well-to-do	careers count most
that loss compared with a year-earlier profit of 273.5 million	that loss compared
it 's sort of loyalty by default	it 's sort of loyalty
mr. volk 55 years old succeeds duncan dwight who retired in september	mr. volk 55 years old succeeds duncan dwight who retired
for instance december contracts for wti rose 17 cents to 20.42	december contracts rose 17 cents
british airways rose initially after announcing its withdrawal from the ual deal	british airways rose initially
showbiz pizza time gained 1 1\/2 to 13	showbiz pizza time gained 1 1\/2
sales rose to 52.4 million from 50.1 million	sales rose
usair and mr. buffett wo n't talk about mr. steinhardt at all	usair and mr. buffett wo n't talk at all
cadillac may be on to something	cadillac may be
a decision is n't expected until some time next year	a decision is n't expected
show it 's business as usual	show it 's business
we 'll raise it through bank loans	we 'll raise it
at some point it will become non-economical for one company	it will become non-economical
now after beating them mr. achenbaum is joining them	now mr. achenbaum is joining them
today mr. corry presides over a company whose fortunes have changed abruptly	today mr. corry presides
in such circumstances free-speech interests outweighed the interests of the copyright owner	free-speech interests outweighed the interests
at last report connaught had 21.8 million shares outstanding	connaught had 21.8 million shares outstanding
we recognized the problem and took care of it	we recognized the problem and took care
nothing less it seemed could console them for their traumas	nothing less it seemed could console them
prices of european government bonds also rose as u.s. stocks declined	prices also rose as u.s. stocks declined
a lot of pent-up demand is gone	a lot is gone
sales were nearly identical to the year-earlier 1.36 billion	sales were nearly identical
chase and citicorp 's citibank are involved in the ual buy-out financing	chase and citicorp 's citibank are involved
some analysts are cynical about the new corporate interest in health-care overhaul	some analysts are cynical
in 1987 he became deputy chief of the civil division	he became deputy chief
in another sign of slowdown fears investors dumped technology shares	investors dumped technology shares
mr. tannenbaum is a reporter in the journal 's new york bureau	mr. tannenbaum is a reporter
in august personal income rose 0.3 % and spending grew 0.9 %	personal income rose 0.3 % and spending grew 0.9 %
by comparison german domestic stock volume in frankfurt only doubled that day	german domestic stock volume only doubled that day
he 's not thinking about home runs anymore just base hits	he 's not thinking anymore just base hits
the stock slid 1.875 on more than four times average daily volume	the stock slid 1.875
the dow jones industrial average opened down 1.64 shortly after 9:30	the dow jones industrial average opened down 1.64
is this the future of chamber music	is this the future
and expenses up 7.9 % in the quarter have stayed stubbornly high	and expenses up 7.9 % have stayed stubbornly high
in national over-the-counter trading yesterday bsb closed at 17.50 up 12.5 cents	yesterday bsb closed up 12.5 cents
either way i have a problem with how quickly he 's changed	either way i have a problem
in the newspapers on the radio and tv psyllium is everywhere	psyllium is everywhere
but in art-world parlance mr. paul 's holdings are burnt	but mr. paul 's holdings are burnt
genetic defect spotted in 3-day-old embryo	genetic defect spotted
his boss complained about neglect of other chores	his boss complained
but a majority of the addison council did n't buy those arguments	but a majority did n't buy those arguments
only a government-sponsored bailout kept the crisis from swallowing the exchange	only a government-sponsored bailout kept the crisis
the dispute pits two groups of claimants against each other	the dispute pits two groups
the ratification follows a 23-day strike against the philadelphia-based company	the ratification follows a 23-day strike
i think i had to prove myself to her says mr. mcduffie	i think i had to prove myself says mr. mcduffie
since 1979 the number of motel rooms has fallen by 17,000	the number has fallen
it earned 76.4 million or 1.82 a share in the 1988 quarter	it earned 76.4 million or 1.82 a share
terms of the bank holding companies ' agreement were n't disclosed	terms were n't disclosed
dun & bradstreet corp. posted a 15 % rise in third-quarter earnings	dun & bradstreet corp. posted a 15 % rise
banco popular meanwhile dropped 1 1\/4 to 21 1\/2	banco popular meanwhile dropped 1 1\/4
these claims would be repayable over a 10-year period	these claims would be repayable
the hotel is scheduled to open in 1992	the hotel is scheduled to open
pittston seeks changes in health and pension benefits among other things	pittston seeks changes
this feels more like a one-shot deal	this feels
the company is exposed to bulk chemicals however	the company is exposed however
some hotels in the hurricane-stricken caribbean promise money-back guarantees	some hotels promise money-back guarantees
istat said 369,000 more people were employed in july than in april	istat said 369,000 more people were employed
but in this case the needle has a very sharp point	but the needle has a very sharp point
she added however it is not robust by any means	she added however it is not robust
the sales recovery screeched to a halt this month some analysts say	the sales recovery screeched this month some analysts say
he added b.a.t has no expectation of a material impact on farmers	he added b.a.t has no expectation
i 'm talking about landing in a canal	i 'm talking
we are only going to sell at the right price	we are only going to sell
this interest in words goes beyond puns and playfulness however	this interest goes however
nobody smiled onstage and nobody in the audience was encouraged to laugh	nobody smiled onstage and nobody was encouraged to laugh
ms. rubin is a free-lance writer based in los angeles	ms. rubin is a free-lance writer based
mr. trivelpiece 58 years old succeeds william bolger who died in august	mr. trivelpiece 58 years old succeeds william bolger who died
we are seeing such exercises today in fact	we are seeing such exercises today
a saatchi spokesman declined to comment about interpublic	a saatchi spokesman declined to comment
mr. friend says he agreed to strike mr. alexander above the belt	mr. friend says he agreed to strike mr. alexander
no longer innocent they qualified as fools	no longer innocent they qualified
that compares with 3.5 % butterfat for whole milk	that compares
we can lose money on this he says	we can lose money he says
ford faces an uphill fight for jaguar however	ford faces an uphill fight however
get caught and you 're dead in the water says mr. thal	get caught and you 're dead says mr. thal
in fact it was up 24	it was up 24
the nasdaq otc index closed down 6.31 to 460.98	the nasdaq otc index closed down 6.31
the announcement made after the close of trading caught analysts by surprise	the announcement made caught analysts
operating profit rose threefold to 18 million from 6 million	operating profit rose threefold
per-share net rose to 44.08 yen from 36.13 yen	per-share net rose
in addition delmed is exploring distribution arrangements with fresenius usa delmed said	delmed is exploring distribution arrangements delmed said
it happened at northrop corp. in los angeles	it happened
qintex australia is a unit of qintex ltd	qintex australia is a unit
the khmer rouge however carry an unsurpassed record for cambodian tyranny	the khmer rouge however carry an unsurpassed record
health-care companies should get healthier in the third quarter	health-care companies should get healthier
january platinum was down 3.60 an ounce at 491.10	january platinum was down 3.60 an ounce
stock prices rallied in active trading	stock prices rallied
the p53 gene has just been implicated in lung cancer	the p53 gene has just been implicated
two years later he opened one in west germany	two years later he opened one
the consequences of building empires with sand are showing up	the consequences are showing up
of course that is n't really the case	that is n't really the case
the rest of the world accepted such methods when japan was developing	the rest accepted such methods when japan was developing
americans place native or native speakers in charge of subsidiaries overseas	americans place native or native speakers
still the average price of such bikes rose last year to 145	still the average price rose last year
asset-management fee revenue grew 12 % to 151 million	asset-management fee revenue grew 12 %
but the six-hour compromise was soon agreed to in subsequent discussions	but the six-hour compromise was soon agreed
most important hospital admission rates are stabilizing after several years of decline	most important hospital admission rates are stabilizing
revenue slipped 4.6 % to 835 million from 876 million	revenue slipped 4.6 %
the american stock exchange market value index lost 3.11 to 379.46	the american stock exchange market value index lost 3.11
a bid against paribas could n't be ruled out	a bid could n't be ruled out
it comes up with a toned-down version of a democratic proposal	it comes up
they are coming to publishers looking for ideas	they are coming looking
but out on cobb parkway ted negas sees it differently	but out ted negas sees it differently
he could not be reached for comment	he could not be reached
it has a similar project for 200,000 cars a year	it has a similar project
after months of internal rumblings mr. ngoc was fired last december	mr. ngoc was fired last december
ted bundy's lawyers switch to victims ' side in death-sentence case	ted bundy's lawyers switch
the i-880 section had completed the first phase of the retrofitting	the i-880 section had completed the first phase
nasdaq 's gain was led by its biggest industrial stocks	nasdaq 's gain was led
but sen. mitchell buoyed by his victory among fellow democrats strongly disagreed	but sen. mitchell buoyed strongly disagreed
january platinum rose 2.30 an ounce to 488.60	january platinum rose 2.30 an ounce
gray was advised by goldman sachs and merrill lynch	gray was advised
revenue climbed 28 % to 1.18 billion from 925 million	revenue climbed 28 %
these mega-issues are being propelled by two factors economic and political	these mega-issues are being propelled
surplus power would be sold on the open market enron said	surplus power would be sold enron said
in the coming months however this is likely to change	however this is likely to change
hopes of simplifying the corporate minimum tax before 1990 are weakening	hopes are weakening
the nasdaq composite index jumped 0.7 % or 3.35 to 463.28	the nasdaq composite index jumped 0.7 % or 3.35
corporations need liquidity in the form of borrowed funds	corporations need liquidity
mci communications the most active issue finished down 5\/8 to 42 1\/8	mci communications the most active issue finished down 5\/8
volume totaled 132.1 million shares which is about average for the year	volume totaled 132.1 million shares which is about average
the asset shrinkage was particularly concentrated in several large california institutions	the asset shrinkage was particularly concentrated
the dow jones transportation average fell 49.96 to close at 1254.27	the dow jones transportation average fell 49.96 to close
october is a critical month for the privatization program	october is a critical month
now we 're at the bottom of the heap	now we 're
sales rose 8.5 % to 195.19 billion yen from 179.916 billion yen	sales rose 8.5 %
that tariff is too stiff for some financial district wage earners	that tariff is too stiff
at his first chicago press conference he berated the reporters	he berated the reporters
still some aid is moving westward from washington almost immediately	still some aid is moving westward almost immediately
that 's about half the price of comparably equipped ibm mainframes	that 's about half the price
inflation may be stable at the moment running at about 4.5 %	inflation may be stable running
now it has especially for people my age	now it has especially
bush and gorbachev will hold two days of informal talks next month	bush and gorbachev will hold two days next month
