the at&t action was the most recent blow in a nasty fight	the at&t action was the most recent blow
northern california braced for earthquake-related traffic jams	northern california braced
in over-the-counter trading mgm grand was bid at 17.50 a share	mgm grand was bid
mr. schwarz 's father was a u.s. trust trustee until 1974	mr. schwarz 's father was a u.s. trust trustee
sales fell 20 % to 3.7 billion from 4.6 billion	sales fell 20 %
ms. waleson is a free-lance writer based in new york	ms. waleson is a free-lance writer based
other gainers were companies with one or more undamaged california refineries	other gainers were companies
and it left mixed signals for london	and it left mixed signals
certainly the recent drop in prices does n't mean manhattan comes cheap	certainly the recent drop does n't mean manhattan comes cheap
short skirts not welcome in texas court	short skirts not welcome
the metaphor of theater is not entirely coincidental	the metaphor is not entirely coincidental
per-share net rose to 62.04 yen from 51.50 yen	per-share net rose
the magazine success however was for years lackluster and unfocused	the magazine success however was lackluster and unfocused
in both 1987 and 1988 consumer prices rose 4.4 %	consumer prices rose 4.4 %
compaq is already taking aim at zenith 's market share	compaq is already taking aim
the young leave especially girls who wo n't milk cows by hand	the young leave especially girls who wo n't milk cows
but demands on the company 's creativity are certain to grow	but demands are certain to grow
it was the highest bid in history for a work of art	it was the highest bid
the excess supply pushed gasoline prices down in that period	the excess supply pushed gasoline prices down
beatrice e. garcia in philadelphia contributed to this article	beatrice e. garcia contributed
pricing cycles to be sure are nothing new for plastics producers	pricing cycles to be sure are nothing new
the practice is however legal in most cases	the practice is however legal
but advertisers would n't think of it she said	but advertisers would n't think she said
the amex market value index fell 1.25 to 375.16	the amex market value index fell 1.25
polymerix makes lumber-like materials that it describes as plastic wood	polymerix makes lumber-like materials that it describes
officials expect difficulty routing traffic through downtown san francisco	officials expect difficulty routing traffic
we ca n't do without their help says mrs. conradie	we ca n't do says mrs. conradie
heating oil finished at 60.6 cents down 0.45 cent	heating oil finished down 0.45 cent
guaranteed by dai-ichi kangyo bank ltd	guaranteed
for some players the lure is money up to 15,000 a month	the lure is money up to 15,000 a month
reform starts in the pentagon	reform starts
the result is a new and huge appetite for programming	the result is a new and huge appetite
hewlett-packard will charge 5,000 for a license covering 10 users	hewlett-packard will charge 5,000
the four-wheel-drive vehicles start at 15,000 a family can cost over 25,000	the four-wheel-drive vehicles start a family can cost over 25,000
eventually viewers may grow bored with the technology and resent the cost	eventually viewers may grow bored and resent the cost
stock prices slipped lower in moderate trading	stock prices slipped lower
revenue derived from interest and dividends jumped 30 % to 1.4 billion	revenue derived jumped 30 %
how was that practice referred to when i was in school	how was that practice referred when i was
racal electric which traded 11 million shares declined 12 to 218	racal electric which traded 11 million shares declined 12
the dispute shows clearly the global power of japan 's financial titans	the dispute shows clearly the global power
now stock prices seem to be in a general retreat	now stock prices seem to be
but is exile in hollywood enough	but is exile enough
share turnover subsided to 161.5 million	share turnover subsided
details about its size and cost have n't yet been determined	details have n't yet been determined
the managers do n't expect to complete the evaluation until nov. 30	the managers do n't expect to complete the evaluation
the anthers in these plants are difficult to clip off	the anthers are difficult to clip off
union sentiment also could influence shareholder reaction to a jaguar-gm accord	union sentiment also could influence shareholder reaction
pershare net fell to 4.97 yen from 5.40 yen	pershare net fell
the latest period loss included a 12.9 pretax charge for severance payments	the latest period loss included a 12.9 pretax charge
but six years ago he also began importing from the far east	but six years ago he also began importing
but gm 's results also illustrate the increasing diversity of its operations	but gm 's results also illustrate the increasing diversity
network-access revenue from long-distance telephone companies increased 6.4 % to 618.6 million	network-access revenue increased 6.4 %
in post-earthquake parlance her building is a red	her building is a red
both men were also relieved of their duties yesterday	both men were also relieved yesterday
the company will notify holders of the notes to be redeemed	the company will notify holders
this is only a further step in a lengthy investigation	this is only a further step
ultimately they paid more than 1 million for the rights	ultimately they paid more than 1 million
it is currently waiving management fees which contributes to the higher yield	it is currently waiving management fees which contributes
about 1,150 employees are covered by the new agreement deere said	about 1,150 employees are covered deere said
investment and emigration plans take time to come to fruition	investment and emigration plans take time to come
its richter scale measurement was reported as 6.5 then 6.9 then 7.0	its richter scale measurement was reported
revenue rose 15 % to 534.3 million from 464.7 million	revenue rose 15 %
pacific gas & electric co. fell 37.5 cents to 19.625	pacific gas & electric co. fell 37.5 cents
maybe we should take it as a compliment	maybe we should take it
revenue was 111.9 million up 50 % from 74.8 million	revenue was 111.9 million up 50 %
i think a lot of their businesses are just so-so	i think a lot are just so-so
the interest-only securities were priced at 35 1\/2 to yield 10.72 %	the interest-only securities were priced to yield 10.72 %
i thought this was all taken care of in the music man	i thought this was all taken care
u.k. base rates are at their highest level in eight years	u.k. base rates are
students shun burger flipping for jobs tied to careers	students shun burger flipping
not everyone however is at ease with office massage	not everyone however is
mr. edelman said the decision has nothing to do with marty ackerman	mr. edelman said the decision has nothing to do
the park is slated to open in 1992	the park is slated to open
howell a port washington n.y. construction concern was established in 1891	howell a port washington n.y. construction concern was established
ohio casualty dropped 2 1\/8 to 49 1\/2	ohio casualty dropped 2 1\/8
which is the best medicine for runaway health costs competition or regulation	which is the best medicine competition or regulation
the work though sounds like muzak for spaceships	the work though sounds
responding to that demand however has led to a variety of compromises	responding however has led
sales dropped 2 % to 4.8 billion from 4.9 billion	sales dropped 2 %
the spot october gold price rose 4 to 367.30 an ounce	the spot october gold price rose 4
the appointments are part of a planned succession at the company	the appointments are part
it said analysts had been expecting a small profit for the period	it said analysts had been expecting a small profit
jury convicts congressman in connection with wedtech corp. scandal	jury convicts congressman
sales rose 2.8 % to 864.1 million from 840.4 million	sales rose 2.8 %
the heightened competition will hit ibm at a difficult time	the heightened competition will hit ibm
in over-the-counter trading yesterday moscom closed at 4.375 up 37.5 cents	yesterday moscom closed up 37.5 cents
teens will be able to listen to music with headsets	teens will be able to listen
to date scientists have fingered two of these cancer-suppressors	scientists have fingered two
and that they say will be good for bonds	and that they say will be good
cetus is currently trying to obtain federal regulatory clearance for u.s. distribution	cetus is currently trying to obtain federal regulatory clearance
the offering series 1989-85 is backed by fannie mae 9 % securities	the offering series 1989-85 is backed
tokyo 's nikkei index fell 84.15 points to 35442.40	tokyo 's nikkei index fell 84.15 points
firms walk fine line in distributing profits	firms walk fine line
sunbelt foreclosed on the ranch	sunbelt foreclosed
most sleep on the floor	most sleep
at the core of all this stands a hotel	stands a hotel
some congressional leaders intend to continue to fight for independent strike forces	some congressional leaders intend to continue to fight
you try to maintain your dignity under difficult circumstances	you try to maintain your dignity
jaguar topped the most-active list for the u.s. over-the-counter market monday	jaguar topped the most-active list monday
the house version of the bill does include the tax cut	the house version does include the tax cut
that would be a blow to both paribas and navigation mixte	that would be a blow
iverson 's earnings plunged 70 % to 1.2 million	iverson 's earnings plunged 70 %
stocks of california-based thrifts also were hard hit	stocks also were hard hit
yet the rothschilds do n't deny an emotional element to the decision	yet the rothschilds do n't deny an emotional element
no reason was given in the filing for the sales	no reason was given
other scandal survivors are sometimes the best source of solace	other scandal survivors are sometimes the best source
poland makes no machinery for a plant on that scale	poland makes no machinery
officials at aristech based in pittsburgh declined comment	officials declined comment
james a. white contributed to this article	james a. white contributed
analysts said the move could presage even harsher action by the banks	analysts said the move could presage even harsher action
he again urged passage of a constitutional amendment outlawing abortion	he again urged passage
but one gets fed up with importing information and news	but one gets fed up
the spot was scheduled to appear three times on cnn last night	the spot was scheduled to appear three times last night
comments from the audience reflected widespread if wistful agreement with those conclusions	comments reflected widespread if wistful agreement
giant has interests in cement making and newsprint	giant has interests
most bills are drafted by bureaucrats not politicians	most bills are drafted
but these wide swings scare them to death	but these wide swings scare them
the fund last had a profit in 1985	the fund last had a profit
the offers are scheduled to expire in mid to late november	the offers are scheduled to expire
they 're in the midst of a turnaround she noted	they 're she noted
but readers may well feel the pangs of recognition	but readers may well feel the pangs
whitman & ransom recruits lawyers from disbanding firm	whitman & ransom recruits lawyers
of course mr. wolf 48 years old has some savings	mr. wolf 48 years old has some savings
the companies in question believe the analysts are too pessimistic	the companies believe the analysts are too pessimistic
the dow jones industrials sank 26.23 points to 2662.91	the dow jones industrials sank 26.23 points
i 've surrendered to the circumstances mr. fedders says	i 've surrendered mr. fedders says
terms of the transaction were n't disclosed	terms were n't disclosed
banks are continuing to go after individual investors despite falling interest rates	banks are continuing to go
apple computer inc. has doubled its staff here over the past year	apple computer inc. has doubled its staff here
orders from campeau retailers used to be cause for celebration	orders used to be cause
but only four days after that mr. bush resurrected the veto threat	but mr. bush resurrected the veto threat
qintex entertainment was depending on qintex australia to arrange financing	qintex entertainment was depending to arrange financing
macmillan said berlitz intends to pay quarterly dividends on the stock	macmillan said berlitz intends to pay quarterly dividends
the december contract declined 1.85 cents a pound to 1.2645	the december contract declined 1.85 cents a pound
and their suspicions of each other run deep	and their suspicions run deep
in these circumstances i think they 'd win	i think they 'd win
other opponents of filipino come from non-tagalog regions	other opponents come
revenue rose 27 % to 715.1 million from 563.8 million	revenue rose 27 %
werner k. rey believes fortunes are made by being friendly	werner k. rey believes fortunes are made
the soreness he admits went away about a week after the shot	the soreness he admits went away
no charges were brought against her	no charges were brought
soon the whole purpose of the demonstration is lost in mob mania	soon the whole purpose is lost
that 's a lot of banishment as it turns out	that 's a lot as it turns out
that hurts investors ' confidence in the economy and stocks	that hurts investors ' confidence
the mask cuts to the quick	the mask cuts
factoring involves the purchase and collection of another company 's receivables	factoring involves the purchase and collection
income from continuing operations was up 26 %	income was up 26 %
it must be accepted by the court	it must be accepted
the controls on cooperatives appeared relatively liberal when first introduced	the controls appeared relatively liberal when first introduced
ms. de vries writes frequently about theater	ms. de vries writes frequently
that 's also the day of the gubernatorial election	that 's also the day
lawmakers in both houses support the higher level	lawmakers support the higher level
in the short term the move is likely to have little effect	the move is likely to have little effect
revenue rose 3 % to 1.52 billion from 1.48 billion	revenue rose 3 %
kellogg indicated that it has room to grow without adding facilities	kellogg indicated that it has room to grow
the offer expired at 12:01 a.m. yesterday	the offer expired yesterday
about 130,000 vehicles cross during a 24-hour period	about 130,000 vehicles cross
mortgage securities ended 2\/32 to 4\/32 higher in light trading	mortgage securities ended 2\/32 to 4\/32 higher
the trade report drew yet another unsettling parallel to october 1987	the trade report drew yet another unsettling parallel
earnings from union pacific realty dropped 50 % to 3 million	earnings dropped 50 %
sterling was quoted at 1.5990 up from 1.5920 late wednesday	sterling was quoted
but we will take it into consideration	but we will take it
florida national said yesterday that it remains committed to the merger	florida national said yesterday that it remains committed
you have to watch out for counterbids said one analyst	you have to watch out said one analyst
the bleak trade report was played down by the bush administration	the bleak trade report was played down
the venture will be based in indianapolis	the venture will be based
kirschner medical fell 4 to 15	kirschner medical fell 4
congressional leaders backed bush 's criticism of nicaragua 's ortega	congressional leaders backed bush 's criticism
the expansion is subject to approval by federal and wisconsin environmental regulators	the expansion is subject
is this the future of chamber music	is this the future
the sba expects to make about 1 billion in hurricane hugo loans	the sba expects to make about 1 billion
but burns confesses in an interview that 's not my handwriting	but burns confesses that 's not my handwriting
in over-the-counter trading interspec fell 37.5 cents to 4.25	interspec fell 37.5 cents
there 's seven million square feet of space that 's doing great	there 's seven million square feet that 's doing great
such a proposal values jaguar at more than 1.6 billion 2.53 billion	such a proposal values jaguar
but many proponents of filipino see resistance to the language finally crumbling	but many proponents see resistance finally crumbling
but even a little appeal has a lot of attraction these days	but even a little appeal has a lot these days
accepted bids ranged from 8.38 % to 8.395 %	accepted bids ranged
in singapore per-capita consumption is about one-third that of the u.s.	per-capita consumption is about one-third that
completion of the sale is expected early next year falcon said	completion is expected early next year falcon said
people have been very respectful of each other	people have been very respectful
often developers stay on as property manager	often developers stay on
and it works best in high-powered personal computers	and it works best
daimler said it has had talks with jaguar about possible joint ventures	daimler said it has had talks
kellogg dropped 1 3\/4 to 73 1\/4	kellogg dropped 1 3\/4
the three units contributed about a third of emhart 's total sales	the three units contributed about a third
at last report connaught had 21.8 million shares outstanding	connaught had 21.8 million shares outstanding
nasa estimated that on monday about four computer centers were affected	nasa estimated that about four computer centers were affected
a lot of the professional traders are just going back and forth	a lot are just going back and forth
mr. wanniski is president of polyconomics inc. of morristown n.j	mr. wanniski is president
and expenses up 7.9 % in the quarter have stayed stubbornly high	and expenses up 7.9 % have stayed stubbornly high
the gop doubters were in congress	the gop doubters were
despite victories this year small business fears losing parental-leave war	small business fears losing parental-leave war
you could say she survived but it was n't easy on her	you could say she survived but it was n't easy
mr. aloe said the odeon has no policy against hiring pregnant people	mr. aloe said the odeon has no policy
but we 're not going back to 1970	but we 're not going back
among her otc picks are oshkosh b'gosh and a&w brands	are oshkosh b'gosh and a&w brands
many americans still agonize over their own personal feelings about abortion	many americans still agonize
it 's an optimistic move in a industry already facing world-wide overcapacity	it 's an optimistic move
all this is causing convulsions in professional football	all this is causing convulsions
but after restructuring under new management the profits began rolling in	but the profits began rolling in
the uaw is seeking a hearing by the full 14-judge panel	the uaw is seeking a hearing
i much prefer money i can put my hands on	i much prefer money i can put my hands
but brooks was unable to reach a coin-cleaning agreement with the government	but brooks was unable to reach a coin-cleaning agreement
out of the mouths of revolutionaries are coming words of moderation	are coming words
reasons for the collapse of the nimitz freeway were sketchy yesterday	reasons were sketchy yesterday
and taxpayer groups are urging legislation in many other states	and taxpayer groups are urging legislation
they continued to represent that to the board said mr. lloyd	they continued to represent that said mr. lloyd
the imf has several reasons for requesting the increase	the imf has several reasons
but he adds i was not acting as a messenger	but he adds i was not acting
the luxury auto maker last year sold 1,214 cars in the u.s.	the luxury auto maker last year sold 1,214 cars
for the moment at least euphoria has replaced anxiety on wall street	at least euphoria has replaced anxiety
everyone was extremely long on sterling mr. beale said	everyone was extremely long mr. beale said
the company said it expects consumers will adjust to higher-priced soft drinks	the company said it expects consumers will adjust
experts say such long hours for attendants pose a safety risk	experts say such long hours pose a safety risk
the average american watches seven hours of tv a day	the average american watches seven hours a day
partly costs will be held down through strategic technology alliances management said	partly costs will be held down management said
two segments posted lower earnings for the quarter	two segments posted lower earnings
seconds later a 7,500-share sell order for scottish & newcastle came in	seconds later a 7,500-share sell order came in
in the previous three general elections similar national issues clinched the vote	similar national issues clinched the vote
in 1987 such selling contributed to a snowball effect	such selling contributed
mr. fried also is the managing partner of albert fried & co	mr. fried also is the managing partner
in new york stock exchange composite trading mca rose 1.50 to 64	mca rose 1.50
the executive branch bears the first responsibility for timidity	the executive branch bears the first responsibility
justice is attempting to avoid a replay of these tactics	justice is attempting to avoid a replay
ual stock closed at 170 a share down 8.375	ual stock closed down 8.375
fluor corp. a construction engineering firm gained 75 cents to 33.375	fluor corp. a construction engineering firm gained 75 cents
florida national banks of fla. slid 1 1\/8 to 24 3\/4	florida national banks slid 1 1\/8
trouble is junk bond prices have been weak for months	trouble is junk bond prices have been weak
revenue more than doubled to 2.62 billion from 1.29 billion	revenue more than doubled
for instance haole white is not the ultimate insult mainland haole is	haole white is not the ultimate insult mainland haole is
in 1988 the soft-drink giant earned 2.90 a share	the soft-drink giant earned 2.90 a share
repair shops scrap for more access to work on auto-emissions systems	repair shops scrap
the resignation came as a great surprise	the resignation came
no one has alleged that the donations were by themselves illegal	no one has alleged that the donations were illegal
but in the process the fed risks reigniting inflation	but the fed risks reigniting inflation
none of these chief executives were available for comment	none were available
the otc technology sector is far from a cohesive unit	the otc technology sector is far
we are only going to sell at the right price	we are only going to sell
the 61-year-old mr. guzman cabrera takes such criticisms in stride	the 61-year-old mr. guzman cabrera takes such criticisms
now in the '90s we 're headed toward a total resort environment	now we 're headed
mr. holt is a columnist for the literary review in london	mr. holt is a columnist
british airways fell 1 to 31 7\/8	british airways fell 1
in europe the dollar ended lower in dull trading	the dollar ended lower
they feel the need from time to time to educate me	they feel the need to educate me
understandably smaller growth stocks have n't been in favor recently	understandably smaller growth stocks have n't been recently
fast-food franchisers have managed to squeeze in stores into every corner available	fast-food franchisers have managed to squeeze in stores
the night the germans occupied all of france baker performed in casablanca	the night the germans occupied all baker performed
revenue climbed 28 % to 1.18 billion from 925 million	revenue climbed 28 %
the company had no comment on whether a replacement would be named	the company had no comment
yesterday 's yield was the lowest since 7.22 % on july 27	yesterday 's yield was the lowest
the dollar weakened against most other major currencies	the dollar weakened
a georgia-pacific acquisition of nekoosa would create the largest u.s. forest-products company	a georgia-pacific acquisition would create the largest u.s. forest-products company
for most field workers it 's about time	it 's about time
the hud scandals will simply continue but under new mismanagement	the hud scandals will simply continue but
terms of the agreement were n't disclosed	terms were n't disclosed
the suit filed in u.s. district court in manhattan seeks class-action status	the suit filed seeks class-action status
last friday 's market gyrations did not result in severe aftershocks	last friday 's market gyrations did not result
pilgrim had been closed for 32 months	pilgrim had been closed
mr. roman appears custom-made for the american express job	mr. roman appears custom-made
sales dipped 3.6 % to 3.92 billion from 4.07 billion	sales dipped 3.6 %
the expansion will set off a marketing war among the big hotel-casinos	the expansion will set off a marketing war
repeat customers also can purchase luxury items at reduced prices	repeat customers also can purchase luxury items
and they are a very odd team in any case	and they are a very odd team
the company 's trustee f.e. agnew was unavailable for comment	the company 's trustee f.e. agnew was unavailable
he said he has not met with representatives from acadia	he said he has not met
h&r block is one of the great success stories of u.s. business	h&r block is one
here is how three vietnamese are coping with change	here is how three vietnamese are coping
it 's like fighting your way out of a fog	it 's
most traders will be looking to buy on pullbacks he said	most traders will be looking to buy he said
g. christian hill and ken wells contributed to this article	g. christian hill and ken wells contributed
now it has especially for people my age	now it has especially
it will continue to trade on the international stock exchange london	it will continue to trade
the december contract declined 3.05 cents a pound to 1.2745	the december contract declined 3.05 cents a pound
there was n't a lot of panic selling either domestically or internationally	there was n't a lot either domestically or internationally
sales were 12 billion off 13 % from 13.8 billion	sales were 12 billion off 13 %
wells fargo & co. of san francisco posted a 17 % jump	wells fargo & co. posted a 17 % jump
p&g in particular rarely rolls out a product nationally before extensive test-marketing	p&g rarely rolls out a product nationally
india 's gandhi called for parliamentary elections next month	india 's gandhi called next month
much of the family 's mystique remained	much remained
michelle pfeiffer ca n't chew gum and sing at the same time	michelle pfeiffer ca n't chew gum and sing
under the current circumstances he says their scenario no longer seems unrealistic	he says their scenario no longer seems unrealistic
people like pa do exist of course	people do exist
mr. lescaze is foreign editor of the journal	mr. lescaze is foreign editor
whatever the difficulties mr. gorbachev remains committed to increasing foreign trade	whatever the difficulties mr. gorbachev remains committed
a lot of donors just get taken	a lot just get taken
they do n't even want to talk to you	they do n't even want to talk
things have grown worse since june 4 mr. lai says	things have grown worse mr. lai says
by this month it had more than doubled	it had more than doubled
another analyst noted that cuba has been deferring shipments in recent years	another analyst noted that cuba has been deferring shipments
but this devastated the u.s. manufacturing sector laying the seeds of protectionism	but this devastated the u.s. manufacturing sector laying the seeds
on his off-hours he wears cardigan sweaters	he wears cardigan sweaters
accepted bids ranged from 8.328 % to 8.347 %	accepted bids ranged
mr. schneider is cool to georgia pacific and abitibi-price	mr. schneider is cool
the 49-nation organization meeting in malaysia called for tighter financial pressure immediately	the 49-nation organization meeting called
par said it is cooperating in the investigation	par said it is cooperating
the outlook for corporate earnings is fairly bleak	the outlook is fairly bleak
that would be a formula for ensuring even more fha red ink	that would be a formula
that compares with 3.5 % butterfat for whole milk	that compares
city federal operates 105 banking offices in new jersey and florida	city federal operates 105 banking offices
meritor has headed the list since may	meritor has headed the list
for complex cases judges sometimes allow many more	judges sometimes allow many more
seats are currently quoted at 425,000 bid and 475,000 offered	seats are currently quoted
he seems to be typical of many professional money managers	he seems to be typical
advancing otc stocks outpaced decliners by 1,120 to 806	advancing otc stocks outpaced decliners
seats currently are quoted at 353,500 bid 405,000 asked	seats currently are quoted
the latest quarter includes a 42.7 million addition to loan-loss reserves	the latest quarter includes a 42.7 million addition
rep. les aucoin was as blunt on behalf of the abortion-rights movement	rep. les aucoin was as blunt
we do n't think at this point anything needs to be said	we do n't think anything needs to be said
i do n't doubt it for a moment	i do n't doubt it
but the handlers mistakenly stuck with silicon chips they needed kryptonite	but the handlers mistakenly stuck they needed kryptonite
in 1981 before the bust the rig count was above 4,000	the rig count was
two more securities firms bowed to the outcry over program trading	two more securities firms bowed
sales were 597.8 million up 2.4 % from the previous year	sales were 597.8 million up 2.4 %
get out of the possibly collapsing building to the parking lot	get
